X,CellID,ClusterID,EventID,File.Name,Region,TMA_AB,TMA_12,Index.in.File,groups,patients,spots,CD44...stroma.Cyc_2_ch_2,FOXP3...regulatory.T.cells.Cyc_2_ch_3,CD8...cytotoxic.T.cells.Cyc_3_ch_2,p53...tumor.suppressor.Cyc_3_ch_3,GATA3...Th2.helper.T.cells.Cyc_3_ch_4,CD45...hematopoietic.cells.Cyc_4_ch_2,T.bet...Th1.cells.Cyc_4_ch_3,beta.catenin...Wnt.signaling.Cyc_4_ch_4,HLA.DR...MHC.II.Cyc_5_ch_2,PD.L1...checkpoint.Cyc_5_ch_3,Ki67...proliferation.Cyc_5_ch_4,CD45RA...naive.T.cells.Cyc_6_ch_2,CD4...T.helper.cells.Cyc_6_ch_3,CD21...DCs.Cyc_6_ch_4,MUC.1...epithelia.Cyc_7_ch_2,CD30...costimulator.Cyc_7_ch_3,CD2...T.cells.Cyc_7_ch_4,Vimentin...cytoplasm.Cyc_8_ch_2,CD20...B.cells.Cyc_8_ch_3,LAG.3...checkpoint.Cyc_8_ch_4,Na.K.ATPase...membranes.Cyc_9_ch_2,CD5...T.cells.Cyc_9_ch_3,IDO.1...metabolism.Cyc_9_ch_4,Cytokeratin...epithelia.Cyc_10_ch_2,CD11b...macrophages.Cyc_10_ch_3,CD56...NK.cells.Cyc_10_ch_4,aSMA...smooth.muscle.Cyc_11_ch_2,BCL.2...apoptosis.Cyc_11_ch_3,CD25...IL.2.Ra.Cyc_11_ch_4,CD11c...DCs.Cyc_12_ch_3,PD.1...checkpoint.Cyc_12_ch_4,Granzyme.B...cytotoxicity.Cyc_13_ch_2,EGFR...signaling.Cyc_13_ch_3,VISTA...costimulator.Cyc_13_ch_4,CD15...granulocytes.Cyc_14_ch_2,ICOS...costimulator.Cyc_14_ch_4,Synaptophysin...neuroendocrine.Cyc_15_ch_3,GFAP...nerves.Cyc_16_ch_2,CD7...T.cells.Cyc_16_ch_3,CD3...T.cells.Cyc_16_ch_4,Chromogranin.A...neuroendocrine.Cyc_17_ch_2,CD163...macrophages.Cyc_17_ch_3,CD45RO...memory.cells.Cyc_18_ch_3,CD68...macrophages.Cyc_18_ch_4,CD31...vasculature.Cyc_19_ch_3,Podoplanin...lymphatics.Cyc_19_ch_4,CD34...vasculature.Cyc_20_ch_3,CD38...multifunctional.Cyc_20_ch_4,CD138...plasma.cells.Cyc_21_ch_3,cell_id.cell_id,tile_nr.tile_nr,X.X,Y.Y,X_withinTile.X_withinTile,Y_withinTile.Y_withinTile,Z.Z,size.size,HOECHST1.Cyc_1_ch_1,CDX2...intestinal.epithelia.Cyc_2_ch_4,Collagen.IV...bas..memb..Cyc_12_ch_2,CD194...CCR4.chemokine.R.Cyc_14_ch_3,MMP9...matrix.metalloproteinase.Cyc_15_ch_2,CD71...transferrin.R.Cyc_15_ch_4,CD57...NK.cells.Cyc_17_ch_4,MMP12...matrix.metalloproteinase.Cyc_21_ch_4,DRAQ5.Cyc_23_ch_4,Profile_Homogeneity.Fiter1,ClusterSize,ClusterName,neighborhood10,CD4.ICOS.,CD4.Ki67.,CD4.PD.1.,CD68.CD163.ICOS.,CD68.CD163.Ki67.,CD68.CD163.PD.1.,CD68.ICOS.,CD68.Ki67.,CD68.PD.1.,CD8.ICOS.,CD8.Ki67.,CD8.PD.1.,Treg.ICOS.,Treg.Ki67.,Treg.PD.1.,neighborhood.number.final,neighborhood.name
15509,15509,10668,176800,reg045_A,reg045,A,1,6,2,23,45_A,1016.852844,1212.323364,2298.673096,1454.548584,498.1434937,112.5131683,825.8219604,1993.598511,2.871026278,457.7692871,18.0081749,1180.167969,675.0126953,427.6503296,4826.804688,362.763855,161.8455963,1368.772949,5.326975346,195.5758362,6.798365116,1553.177124,157.2815552,23.23614883,14448.12988,2548.206055,87.39691162,107.1171646,165.2797394,197.2870178,462.1843872,407.7030029,1997.650269,781.979126,19567.39453,332.0481262,27.92279816,1427.276123,116.1189804,161.1880035,210.3178864,49.61217117,1110.026367,535.7738647,15.48592186,125.265213,49.87102509,218.5149841,0,8,45,94,550,94,550,9,1101,1082.578613,423.6929932,324.3769226,3971.23877,2980.507813,1534.576782,49.32061768,20.79927254,3433.3125,4.2952528,22144,granulocytes,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tumor boundary
15510,15510,10668,176802,reg045_A,reg045,A,1,8,2,23,45_A,65.64511871,136.269928,823.1065063,887.0074463,1169.333252,0,1249.201538,6232.79248,0,219.9581757,7021.580078,65.97674561,59.11983871,2050.736572,106.4097061,91.40962219,127.9575119,169.0543365,7.157546997,162.6580353,0,214.2733002,306.5279846,1.999045491,3622.300781,1201.635254,6.019579411,5.265900135,99.88305664,0,671.0287476,30.74094391,384.8113098,363.4309692,9370.191406,403.8284302,7.978705883,538.3824463,2.457226753,151.305191,3.50146842,0,56.17176819,303.9369507,0.000716,29.35067177,0.560290635,79.88409424,0,11,45,105,431,105,431,6,2622,1623.388306,841.0143433,1.98584342,506.9822693,617.9390259,2069.31543,56.00348282,50.79455566,4104.797363,5.407111168,22144,granulocytes,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tumor boundary
15511,15511,10668,176804,reg045_A,reg045,A,1,10,2,23,45_A,127.931366,231.7979431,1352.696655,1017.073303,1061.02124,7.621119976,1188.1604,1765.853516,0,224.1576385,0,164.8135223,133.6056519,193.5435638,169.8275757,102.2499466,47.64756775,288.6209717,0,116.7681351,106.7861023,0,81.98347473,140.8872833,6666.166016,1862.960449,0.375517845,4.827980995,106.4087601,0,254.8675995,398.7897949,946.1498413,622.507019,11637.52539,563.3059692,11.12410355,778.8102417,23.04878998,193.9629669,108.9533386,41.24267578,241.73349,215.4310608,0,12.45469189,1.23223567,292.2537231,0.002850576,13,45,114,899,114,899,8,1918,843.9031372,392.1272583,36.36305237,1244.585083,1478.486084,2947.445801,29.67750549,0,2319.189209,4.715232372,22144,granulocytes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bulk tumor
15512,15512,10668,176810,reg045_A,reg045,A,1,16,2,23,45_A,452.7052612,435.8214417,1138.790527,1367.692749,328.9566345,311.4924927,643.4633179,1758.846313,1.535628796,163.6531525,0,476.5604858,281.022644,383.9468689,170.1920013,256.9164734,104.7343979,598.7178345,0,151.8691711,19.43883324,529.1964111,122.9227295,0,10691.98633,1450.415405,17.63620377,14.3020792,82.94576263,319.5612183,497.0581665,83.79202271,1171.617676,678.8596191,14498.80762,155.6666412,25.42212486,704.1664429,0,139.5554352,54.14757538,72.50841522,468.9336243,501.2251587,0,57.22534561,16.44447327,255.9683075,0.610121071,22,45,131,439,131,439,8,3900,1710.463135,226.2201996,27.81205177,2286.943359,1048.034546,1011.904114,39.40264893,14.8669796,4078.768555,4.990689278,22144,granulocytes,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tumor boundary
15513,15513,10668,176831,reg045_A,reg045,A,1,37,2,23,45_A,590.8515015,681.7182617,2331.963867,975.1867065,277.3575745,28.28978348,858.6417847,1949.490234,12.00088215,255.1407471,73.77147675,246.9981537,534.0678101,898.2915039,190.9752655,165.302124,101.2087326,1569.981201,0,157.0104065,0,610.9848022,171.8135834,0.011122973,14883.1748,1728.592407,19.35434151,20.13141251,125.8311081,54.02376175,662.9483643,204.3427124,2418.994385,817.833252,21797.4668,143.5773315,90.28679657,1236.056885,26.98258781,252.6161346,83.18467712,606.8114624,696.7449341,1519.115723,0,33.37816238,0,257.1398926,0,48,45,155,308,155,308,8,3046,1877.812988,207.9320374,60.33395767,4998.250977,2337.835449,804.1374512,45.90536118,14.92810249,4431.769043,4.458080292,22144,granulocytes,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tumor boundary
15514,15514,10668,176833,reg045_A,reg045,A,1,39,2,23,45_A,547.762207,558.3479614,472.6030273,1721.63562,700.1219482,803.6501465,1635.129028,3213.688477,1.359850764,233.0594482,27.55496788,566.4160156,233.3810272,371.2871704,171.8057251,278.2018738,137.0879059,560.3588257,0,400.4024658,1.915859938,2198.110107,229.7762146,0.039182305,4799.503418,1298.532227,5.485072613,19.17928696,139.2344513,89.1788559,702.0776978,0.327007115,2119.117676,1394.859253,1806.088989,478.8583374,3.246992588,97.42971039,0.124783352,131.0454102,0.001167135,55.90623093,445.143158,712.3994751,3.773106575,92.04345703,4.996536732,1087.588989,0.000891,51,45,153,618,153,618,9,1766,2273.882568,496.1764832,26.19053459,3521.530762,320.1448059,3259.018555,56.88702011,93.17900848,4712.950195,6.299730301,22144,granulocytes,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tumor boundary
15515,15515,10668,176842,reg045_A,reg045,A,1,48,2,23,45_A,449.5420837,403.7070923,2176.9104,812.0688477,144.439743,241.4816132,566.3572998,1274.792236,21.04644775,263.7533569,20.45016098,180.267868,242.2244873,339.186676,117.425972,73.54663849,98.21174622,183.9250183,56.08312607,104.0820236,0.78287518,530.9702148,134.1775208,0.398845315,12857.72754,1201.824707,50.49747086,5.8723526,74.09553528,216.8949585,386.6048889,540.6930542,2705.594727,321.6752014,18290.53906,74.20465088,354.217865,1411.939453,0,118.4057388,138.017868,48.80347824,569.5284424,470.2098389,0.219208032,25.4615593,0.874695599,144.7141571,0,64,45,143,823,143,823,8,997,935.112793,204.2797394,39.24534607,7077.915527,2998.625488,593.6752319,34.98588562,18.79920387,2640.958008,3.817103863,22144,granulocytes,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tumor boundary
15516,15516,10668,176861,reg045_A,reg045,A,1,67,2,23,45_A,374.9197388,355.8964844,2625.197998,326.9117737,563.5198975,11.03278542,338.7636108,891.1395874,0,77.63421631,44.89514923,65.82879639,452.1701355,388.6809387,12.18298531,115.4437027,80.67579651,114.6375046,0,124.5882416,0.0112485,0,118.6872711,0.00043,19236.95313,2087.374268,0,0,72.69963074,37.90932846,378.9443359,86.78614044,1359.197876,327.6767578,21510.35742,255.6991577,3.862375736,857.7836304,6.631688595,120.230835,55.85858536,0,735.6018677,572.6034546,0,37.13711929,0,207.7181091,0,90,45,178,365,178,365,7,3704,1250.130005,340.5397949,138.7630157,3675.83374,2750.533936,3337.450195,27.2871685,6.482648849,2800.911621,3.793965816,22144,granulocytes,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tumor boundary
15517,15517,10668,176870,reg045_A,reg045,A,1,76,2,23,45_A,266.2731018,315.0981445,118.7396088,837.4971313,531.9532471,0.239030018,1593.745361,2601.481445,0.045034643,166.9884491,10.31350994,53.43995285,56.29618835,338.381073,20.57159424,91.79330444,97.32159424,498.2806091,0.068706699,133.7170868,0.247113168,1240.314697,171.7684784,0,2627.365479,583.0912476,31.17956161,14.95669746,73.72171021,178.0531158,382.4382324,7.610277176,875.5432739,665.3198853,831.723999,258.2199707,1.03233254,17.84411049,0,111.1079712,0,0.034642033,171.7338409,529.1414795,0.261547357,53.30831528,3.203810692,160.2800293,0,102,45,178,853,178,853,9,1732,1261.108521,263.8602905,107.4786377,2073.050293,59.63164139,2202.374023,38.77540588,51.76559067,2579.851074,6.140304565,22144,granulocytes,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tumor boundary
15518,15518,10668,176889,reg045_A,reg045,A,1,95,2,23,45_A,475.1557922,487.0440063,2475.913818,736.2509766,365.6044922,185.7727661,436.9534302,1364.077759,0.118247949,162.5335693,11.80852604,214.8999481,433.347229,449.353302,90.87661743,192.3751678,106.1522827,839.4165649,0.218941882,246.1379089,2.864442587,142.9683533,108.1344681,2.707250834,15794.11816,1719.138306,142.8033142,19.66153717,100.8970642,189.60112,365.3247986,204.4153748,1052.769409,1225.863281,24483.76172,254.973114,13.48727226,1070.686401,5.401776314,123.098587,85.73281097,7.885194302,567.2678833,823.5516357,0,58.65016174,1.088207126,576.0245361,0,132,45,189,666,189,666,7,2183,956.434021,341.8847961,71.74386597,2716.411133,2139.486084,1953.679565,33.43589783,8.292560577,2306.658691,3.663015842,22144,granulocytes,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tumor boundary
